trace_id,log
7aace5ba-12df-424e-9f3d-c0c248868184,System resources exhausted: CPU at 95%.
7aace5ba-12df-424e-9f3d-c0c248868184,"Request received by gateway, processing started."
7aace5ba-12df-424e-9f3d-c0c248868184,Patch deployment in progress - system running in degraded mode.
7aace5ba-12df-424e-9f3d-c0c248868184,Malformed JSON received in response payload.
7aace5ba-12df-424e-9f3d-c0c248868184,Error: Authentication token expired.
e24edb55-7263-44c4-abf9-d006c6c77e38,Validation failed due to missing headers.
e24edb55-7263-44c4-abf9-d006c6c77e38,Trace completed with status code 500.
e24edb55-7263-44c4-abf9-d006c6c77e38,Timeout occurred while waiting for response.
e24edb55-7263-44c4-abf9-d006c6c77e38,SGA encountered a technical error at stage 2.
dad5f942-0774-4f2f-b05c-764710a18f8f,Error: Authentication token expired.
dad5f942-0774-4f2f-b05c-764710a18f8f,Timeout occurred while waiting for response.
1f65bca8-9745-46a2-9d6a-19d740203c8d,Trace completed with status code 500.
1f65bca8-9745-46a2-9d6a-19d740203c8d,"Request received by gateway, processing started."
1a05bb03-4354-4bee-82e4-7b192c1d94b3,Patch deployment in progress - system running in degraded mode.
1a05bb03-4354-4bee-82e4-7b192c1d94b3,Malformed JSON received in response payload.
1a05bb03-4354-4bee-82e4-7b192c1d94b3,Retrying the request due to transient error.
1a05bb03-4354-4bee-82e4-7b192c1d94b3,Validation failed due to missing headers.
a7b928f2-d277-4b20-8802-fb1982129460,System resources exhausted: CPU at 95%.
a7b928f2-d277-4b20-8802-fb1982129460,Timeout occurred while waiting for response.
a7b928f2-d277-4b20-8802-fb1982129460,Malformed JSON received in response payload.
00cc4e4d-1587-4219-b6dc-ccca892b2271,Validation failed due to missing headers.
00cc4e4d-1587-4219-b6dc-ccca892b2271,Error: Authentication token expired.
00cc4e4d-1587-4219-b6dc-ccca892b2271,System resources exhausted: CPU at 95%.
00cc4e4d-1587-4219-b6dc-ccca892b2271,Malformed JSON received in response payload.
49dfabda-2fbd-4282-8c63-3f4faf1d5631,Trace completed with status code 500.
49dfabda-2fbd-4282-8c63-3f4faf1d5631,SGA encountered a technical error at stage 2.
49dfabda-2fbd-4282-8c63-3f4faf1d5631,Request forwarded to backend service.
49dfabda-2fbd-4282-8c63-3f4faf1d5631,"Request received by gateway, processing started."
49dfabda-2fbd-4282-8c63-3f4faf1d5631,System resources exhausted: CPU at 95%.
2ddb0f5a-b2bb-4922-9b89-891698316794,Trace completed with status code 500.
2ddb0f5a-b2bb-4922-9b89-891698316794,Error: Authentication token expired.
2ddb0f5a-b2bb-4922-9b89-891698316794,Malformed JSON received in response payload.
2ddb0f5a-b2bb-4922-9b89-891698316794,Patch deployment in progress - system running in degraded mode.
2ddb0f5a-b2bb-4922-9b89-891698316794,Retrying the request due to transient error.
578b1345-e3b9-419c-81a3-86c25bcc094b,System resources exhausted: CPU at 95%.
578b1345-e3b9-419c-81a3-86c25bcc094b,Timeout occurred while waiting for response.
578b1345-e3b9-419c-81a3-86c25bcc094b,Retrying the request due to transient error.
578b1345-e3b9-419c-81a3-86c25bcc094b,Error: Authentication token expired.
578b1345-e3b9-419c-81a3-86c25bcc094b,Trace completed with status code 500.
ad6de3d8-abf8-493d-af77-d13d5aaf9f3d,"Request received by gateway, processing started."
ad6de3d8-abf8-493d-af77-d13d5aaf9f3d,Patch deployment in progress - system running in degraded mode.
47297a73-01c6-4a37-80cf-f3a8537d9989,Request forwarded to backend service.
47297a73-01c6-4a37-80cf-f3a8537d9989,Trace completed with status code 500.
47297a73-01c6-4a37-80cf-f3a8537d9989,"Request received by gateway, processing started."
47297a73-01c6-4a37-80cf-f3a8537d9989,SGA encountered a technical error at stage 2.
47297a73-01c6-4a37-80cf-f3a8537d9989,Malformed JSON received in response payload.
6fb9daf1-a4f4-47d8-be92-19fe131f0ea8,Retrying the request due to transient error.
6fb9daf1-a4f4-47d8-be92-19fe131f0ea8,Trace completed with status code 500.
6fb9daf1-a4f4-47d8-be92-19fe131f0ea8,Timeout occurred while waiting for response.
6fb9daf1-a4f4-47d8-be92-19fe131f0ea8,"Request received by gateway, processing started."
9ada04da-7cab-40a4-a890-9ae714abe41e,Patch deployment in progress - system running in degraded mode.
9ada04da-7cab-40a4-a890-9ae714abe41e,SGA encountered a technical error at stage 2.
9ada04da-7cab-40a4-a890-9ae714abe41e,Malformed JSON received in response payload.
dffed3a8-8497-42f7-a979-9c944abdd2d4,Trace completed with status code 500.
dffed3a8-8497-42f7-a979-9c944abdd2d4,Validation failed due to missing headers.
dffed3a8-8497-42f7-a979-9c944abdd2d4,Error: Authentication token expired.
dffed3a8-8497-42f7-a979-9c944abdd2d4,Timeout occurred while waiting for response.
dffed3a8-8497-42f7-a979-9c944abdd2d4,Patch deployment in progress - system running in degraded mode.
71b984c1-f035-46ee-8ac5-4cee187cb3af,Trace completed with status code 500.
71b984c1-f035-46ee-8ac5-4cee187cb3af,Error: Authentication token expired.
71b984c1-f035-46ee-8ac5-4cee187cb3af,Patch deployment in progress - system running in degraded mode.
71b984c1-f035-46ee-8ac5-4cee187cb3af,Timeout occurred while waiting for response.
71b984c1-f035-46ee-8ac5-4cee187cb3af,"Request received by gateway, processing started."
0fdfc5aa-aa3b-4305-be13-b7ee429a1c19,Request forwarded to backend service.
0fdfc5aa-aa3b-4305-be13-b7ee429a1c19,Error: Authentication token expired.
0fdfc5aa-aa3b-4305-be13-b7ee429a1c19,Timeout occurred while waiting for response.
809906fe-95ab-44f5-8d67-b40d98323014,Trace completed with status code 500.
809906fe-95ab-44f5-8d67-b40d98323014,SGA encountered a technical error at stage 2.
809906fe-95ab-44f5-8d67-b40d98323014,"Request received by gateway, processing started."
809906fe-95ab-44f5-8d67-b40d98323014,Patch deployment in progress - system running in degraded mode.
05f2a5c6-20c5-4e54-8d2d-fd4776166708,Retrying the request due to transient error.
05f2a5c6-20c5-4e54-8d2d-fd4776166708,"Request received by gateway, processing started."
05f2a5c6-20c5-4e54-8d2d-fd4776166708,Timeout occurred while waiting for response.
05f2a5c6-20c5-4e54-8d2d-fd4776166708,Validation failed due to missing headers.
05f2a5c6-20c5-4e54-8d2d-fd4776166708,SGA encountered a technical error at stage 2.
1c8634d9-a4ec-45c8-bfcc-043c9f113706,Retrying the request due to transient error.
1c8634d9-a4ec-45c8-bfcc-043c9f113706,Timeout occurred while waiting for response.
1c8634d9-a4ec-45c8-bfcc-043c9f113706,Validation failed due to missing headers.
1c8634d9-a4ec-45c8-bfcc-043c9f113706,Patch deployment in progress - system running in degraded mode.
ee2cc185-b69b-48c0-ba1e-059aa61cf511,Validation failed due to missing headers.
ee2cc185-b69b-48c0-ba1e-059aa61cf511,"Request received by gateway, processing started."
c3800a9d-41f4-475d-b0b4-291da89efb8c,SGA encountered a technical error at stage 2.
c3800a9d-41f4-475d-b0b4-291da89efb8c,Request forwarded to backend service.
c3800a9d-41f4-475d-b0b4-291da89efb8c,Validation failed due to missing headers.
c3800a9d-41f4-475d-b0b4-291da89efb8c,"Request received by gateway, processing started."
36f727a2-cbf9-4a38-b292-f047a906785d,SGA encountered a technical error at stage 2.
36f727a2-cbf9-4a38-b292-f047a906785d,Request forwarded to backend service.
36f727a2-cbf9-4a38-b292-f047a906785d,Error: Authentication token expired.
36f727a2-cbf9-4a38-b292-f047a906785d,System resources exhausted: CPU at 95%.
652abe56-ed42-49d9-9b19-00825ad0ea72,Error: Authentication token expired.
652abe56-ed42-49d9-9b19-00825ad0ea72,"Request received by gateway, processing started."
652abe56-ed42-49d9-9b19-00825ad0ea72,Malformed JSON received in response payload.
c90959d8-202e-4547-96fa-a7b430827188,System resources exhausted: CPU at 95%.
c90959d8-202e-4547-96fa-a7b430827188,"Request received by gateway, processing started."
c90959d8-202e-4547-96fa-a7b430827188,SGA encountered a technical error at stage 2.
c90959d8-202e-4547-96fa-a7b430827188,Request forwarded to backend service.
c90959d8-202e-4547-96fa-a7b430827188,Error: Authentication token expired.
a4ba9028-8430-457b-bc22-7ccd90724a3e,Malformed JSON received in response payload.
a4ba9028-8430-457b-bc22-7ccd90724a3e,Retrying the request due to transient error.
a4ba9028-8430-457b-bc22-7ccd90724a3e,Patch deployment in progress - system running in degraded mode.
38254e60-21a6-4268-8470-2552bc5b7aed,Timeout occurred while waiting for response.
38254e60-21a6-4268-8470-2552bc5b7aed,Trace completed with status code 500.
38254e60-21a6-4268-8470-2552bc5b7aed,"Request received by gateway, processing started."
94075917-2bbe-4234-a2aa-d42c38afbfc5,Timeout occurred while waiting for response.
94075917-2bbe-4234-a2aa-d42c38afbfc5,System resources exhausted: CPU at 95%.
18ce7056-601f-4093-be5e-8d5c6deb3793,"Request received by gateway, processing started."
18ce7056-601f-4093-be5e-8d5c6deb3793,Error: Authentication token expired.
18ce7056-601f-4093-be5e-8d5c6deb3793,Request forwarded to backend service.
18ce7056-601f-4093-be5e-8d5c6deb3793,Trace completed with status code 500.
22511825-92d6-4413-82cf-14fc499eadd7,Timeout occurred while waiting for response.
22511825-92d6-4413-82cf-14fc499eadd7,Retrying the request due to transient error.
189eacf5-f7ea-4842-a4d9-e2ec63ed4b37,Malformed JSON received in response payload.
189eacf5-f7ea-4842-a4d9-e2ec63ed4b37,Validation failed due to missing headers.
189eacf5-f7ea-4842-a4d9-e2ec63ed4b37,System resources exhausted: CPU at 95%.
189eacf5-f7ea-4842-a4d9-e2ec63ed4b37,Request forwarded to backend service.
189eacf5-f7ea-4842-a4d9-e2ec63ed4b37,Patch deployment in progress - system running in degraded mode.
80b857b5-532d-4ffa-887b-f58479462b5c,Trace completed with status code 500.
80b857b5-532d-4ffa-887b-f58479462b5c,Patch deployment in progress - system running in degraded mode.
80b857b5-532d-4ffa-887b-f58479462b5c,Malformed JSON received in response payload.
54976e1d-2398-47e5-aeb1-f6929f3b1fac,SGA encountered a technical error at stage 2.
54976e1d-2398-47e5-aeb1-f6929f3b1fac,Request forwarded to backend service.
54976e1d-2398-47e5-aeb1-f6929f3b1fac,Validation failed due to missing headers.
4492936b-1a28-42c7-a693-f5291b52a9db,Retrying the request due to transient error.
4492936b-1a28-42c7-a693-f5291b52a9db,SGA encountered a technical error at stage 2.
9bd22b1d-bea4-473a-bb6b-c3677798171a,Malformed JSON received in response payload.
9bd22b1d-bea4-473a-bb6b-c3677798171a,Patch deployment in progress - system running in degraded mode.
9bd22b1d-bea4-473a-bb6b-c3677798171a,Retrying the request due to transient error.
9bd22b1d-bea4-473a-bb6b-c3677798171a,System resources exhausted: CPU at 95%.
9bd22b1d-bea4-473a-bb6b-c3677798171a,Error: Authentication token expired.
63272492-9791-46f9-bcfb-4b70b3c89ed6,SGA encountered a technical error at stage 2.
63272492-9791-46f9-bcfb-4b70b3c89ed6,Error: Authentication token expired.
c9632f29-3681-4ac6-84fa-b35858e2bbd3,Request forwarded to backend service.
c9632f29-3681-4ac6-84fa-b35858e2bbd3,Patch deployment in progress - system running in degraded mode.
c9632f29-3681-4ac6-84fa-b35858e2bbd3,System resources exhausted: CPU at 95%.
d2434cba-9b14-4b08-ae8d-abf76d1ee6d9,Trace completed with status code 500.
d2434cba-9b14-4b08-ae8d-abf76d1ee6d9,SGA encountered a technical error at stage 2.
d2434cba-9b14-4b08-ae8d-abf76d1ee6d9,Retrying the request due to transient error.
d2434cba-9b14-4b08-ae8d-abf76d1ee6d9,Timeout occurred while waiting for response.
d2434cba-9b14-4b08-ae8d-abf76d1ee6d9,System resources exhausted: CPU at 95%.
14b41fe9-fb20-426b-bf65-3b248a5ed9af,System resources exhausted: CPU at 95%.
14b41fe9-fb20-426b-bf65-3b248a5ed9af,Retrying the request due to transient error.
14b41fe9-fb20-426b-bf65-3b248a5ed9af,Request forwarded to backend service.
14b41fe9-fb20-426b-bf65-3b248a5ed9af,Malformed JSON received in response payload.
14b41fe9-fb20-426b-bf65-3b248a5ed9af,Validation failed due to missing headers.
d017eae3-4dd8-41ff-8ddc-cc087f10d509,System resources exhausted: CPU at 95%.
d017eae3-4dd8-41ff-8ddc-cc087f10d509,SGA encountered a technical error at stage 2.
63b443c3-fb2f-4902-b5b9-b59e579a418b,Validation failed due to missing headers.
63b443c3-fb2f-4902-b5b9-b59e579a418b,Error: Authentication token expired.
63b443c3-fb2f-4902-b5b9-b59e579a418b,Patch deployment in progress - system running in degraded mode.
63b443c3-fb2f-4902-b5b9-b59e579a418b,Request forwarded to backend service.
63b443c3-fb2f-4902-b5b9-b59e579a418b,System resources exhausted: CPU at 95%.
26fcca01-d775-45de-a411-b0e2a05766eb,System resources exhausted: CPU at 95%.
26fcca01-d775-45de-a411-b0e2a05766eb,Malformed JSON received in response payload.
e987785a-b466-4266-b982-e67053dfe711,Validation failed due to missing headers.
e987785a-b466-4266-b982-e67053dfe711,System resources exhausted: CPU at 95%.
e987785a-b466-4266-b982-e67053dfe711,Malformed JSON received in response payload.
e987785a-b466-4266-b982-e67053dfe711,Retrying the request due to transient error.
e987785a-b466-4266-b982-e67053dfe711,SGA encountered a technical error at stage 2.
7e590ebe-c256-4956-a09f-ade7e524f260,SGA encountered a technical error at stage 2.
7e590ebe-c256-4956-a09f-ade7e524f260,Timeout occurred while waiting for response.
7e590ebe-c256-4956-a09f-ade7e524f260,Patch deployment in progress - system running in degraded mode.
7e590ebe-c256-4956-a09f-ade7e524f260,"Request received by gateway, processing started."
096ede01-3671-44ec-b63d-60aadba91b40,Request forwarded to backend service.
096ede01-3671-44ec-b63d-60aadba91b40,Error: Authentication token expired.
096ede01-3671-44ec-b63d-60aadba91b40,Trace completed with status code 500.
096ede01-3671-44ec-b63d-60aadba91b40,Patch deployment in progress - system running in degraded mode.
096ede01-3671-44ec-b63d-60aadba91b40,System resources exhausted: CPU at 95%.
befe21f3-131d-4e3e-9c45-58eb25921be0,Malformed JSON received in response payload.
befe21f3-131d-4e3e-9c45-58eb25921be0,"Request received by gateway, processing started."
befe21f3-131d-4e3e-9c45-58eb25921be0,Timeout occurred while waiting for response.
befe21f3-131d-4e3e-9c45-58eb25921be0,Patch deployment in progress - system running in degraded mode.
befe21f3-131d-4e3e-9c45-58eb25921be0,Request forwarded to backend service.
aca67495-7ecf-40a1-b560-b210498436a0,"Request received by gateway, processing started."
aca67495-7ecf-40a1-b560-b210498436a0,Request forwarded to backend service.
aca67495-7ecf-40a1-b560-b210498436a0,Retrying the request due to transient error.
aca67495-7ecf-40a1-b560-b210498436a0,Error: Authentication token expired.
6dd4ef41-3c0c-48a2-8495-3b9c2a82ea67,Validation failed due to missing headers.
6dd4ef41-3c0c-48a2-8495-3b9c2a82ea67,Malformed JSON received in response payload.
6dd4ef41-3c0c-48a2-8495-3b9c2a82ea67,System resources exhausted: CPU at 95%.
90c120d3-cc81-4d54-8de8-f8dad6bf7a07,Malformed JSON received in response payload.
90c120d3-cc81-4d54-8de8-f8dad6bf7a07,Trace completed with status code 500.
3923843a-55d9-4e55-8eee-355f6c212288,Timeout occurred while waiting for response.
3923843a-55d9-4e55-8eee-355f6c212288,Patch deployment in progress - system running in degraded mode.
3923843a-55d9-4e55-8eee-355f6c212288,Validation failed due to missing headers.
3923843a-55d9-4e55-8eee-355f6c212288,Retrying the request due to transient error.
86adef7a-7660-4138-9b3f-d5600f9de532,Malformed JSON received in response payload.
86adef7a-7660-4138-9b3f-d5600f9de532,Validation failed due to missing headers.
86adef7a-7660-4138-9b3f-d5600f9de532,"Request received by gateway, processing started."
86adef7a-7660-4138-9b3f-d5600f9de532,SGA encountered a technical error at stage 2.
547cee03-88ba-4c3a-b118-bbd2d35b5595,Retrying the request due to transient error.
547cee03-88ba-4c3a-b118-bbd2d35b5595,Malformed JSON received in response payload.
547cee03-88ba-4c3a-b118-bbd2d35b5595,SGA encountered a technical error at stage 2.
547cee03-88ba-4c3a-b118-bbd2d35b5595,Error: Authentication token expired.
c542d4ff-10be-49fa-a738-63bef634e781,Trace completed with status code 500.
c542d4ff-10be-49fa-a738-63bef634e781,Timeout occurred while waiting for response.
c542d4ff-10be-49fa-a738-63bef634e781,Patch deployment in progress - system running in degraded mode.
758dd22d-1934-433e-9804-3da06e9c0e9d,SGA encountered a technical error at stage 2.
758dd22d-1934-433e-9804-3da06e9c0e9d,Trace completed with status code 500.
758dd22d-1934-433e-9804-3da06e9c0e9d,Error: Authentication token expired.
758dd22d-1934-433e-9804-3da06e9c0e9d,Malformed JSON received in response payload.
758dd22d-1934-433e-9804-3da06e9c0e9d,System resources exhausted: CPU at 95%.
cf9fbca7-33e9-45ca-ae73-4b80f15f1e50,Request forwarded to backend service.
cf9fbca7-33e9-45ca-ae73-4b80f15f1e50,Trace completed with status code 500.
cf9fbca7-33e9-45ca-ae73-4b80f15f1e50,"Request received by gateway, processing started."
568c7b69-b8d4-41e8-b7e8-98a115adf823,"Request received by gateway, processing started."
568c7b69-b8d4-41e8-b7e8-98a115adf823,Retrying the request due to transient error.
8e057c15-22dc-452f-97a8-7bb9625f835b,Malformed JSON received in response payload.
8e057c15-22dc-452f-97a8-7bb9625f835b,Error: Authentication token expired.
fdb4a504-ce28-48bc-a9ea-d7abb4e65ed5,Trace completed with status code 500.
fdb4a504-ce28-48bc-a9ea-d7abb4e65ed5,System resources exhausted: CPU at 95%.
ab35403c-0d9a-45a5-ad45-f00a406325ec,Error: Authentication token expired.
ab35403c-0d9a-45a5-ad45-f00a406325ec,"Request received by gateway, processing started."
ab35403c-0d9a-45a5-ad45-f00a406325ec,Retrying the request due to transient error.
ab35403c-0d9a-45a5-ad45-f00a406325ec,System resources exhausted: CPU at 95%.
d2fc495b-297f-4e9b-bdd0-17820324550a,Retrying the request due to transient error.
d2fc495b-297f-4e9b-bdd0-17820324550a,Request forwarded to backend service.
d2fc495b-297f-4e9b-bdd0-17820324550a,Trace completed with status code 500.
d2fc495b-297f-4e9b-bdd0-17820324550a,Validation failed due to missing headers.
07dc18ae-31ff-4f5b-9f8a-038ab7cc4a40,Malformed JSON received in response payload.
07dc18ae-31ff-4f5b-9f8a-038ab7cc4a40,Trace completed with status code 500.
07dc18ae-31ff-4f5b-9f8a-038ab7cc4a40,Error: Authentication token expired.
07dc18ae-31ff-4f5b-9f8a-038ab7cc4a40,Retrying the request due to transient error.
07dc18ae-31ff-4f5b-9f8a-038ab7cc4a40,Patch deployment in progress - system running in degraded mode.
d661ac99-3d60-4e4d-9b4e-3d0b124789c8,Malformed JSON received in response payload.
d661ac99-3d60-4e4d-9b4e-3d0b124789c8,Error: Authentication token expired.
d661ac99-3d60-4e4d-9b4e-3d0b124789c8,Trace completed with status code 500.
c4becd9b-7733-4ea2-93c2-0057d1817870,System resources exhausted: CPU at 95%.
c4becd9b-7733-4ea2-93c2-0057d1817870,Trace completed with status code 500.
c4becd9b-7733-4ea2-93c2-0057d1817870,Timeout occurred while waiting for response.
cc2789fa-a3d3-4ccd-a522-fd905f315b18,"Request received by gateway, processing started."
cc2789fa-a3d3-4ccd-a522-fd905f315b18,SGA encountered a technical error at stage 2.
d8b2e417-1e9d-4001-b1c4-d3b9aa5b137d,System resources exhausted: CPU at 95%.
d8b2e417-1e9d-4001-b1c4-d3b9aa5b137d,Timeout occurred while waiting for response.
d8b2e417-1e9d-4001-b1c4-d3b9aa5b137d,Retrying the request due to transient error.
d8b2e417-1e9d-4001-b1c4-d3b9aa5b137d,"Request received by gateway, processing started."
5725ad91-4407-4bb0-a929-4e0fc4ae8283,Patch deployment in progress - system running in degraded mode.
5725ad91-4407-4bb0-a929-4e0fc4ae8283,Retrying the request due to transient error.
0123d2c1-e0c7-41e6-ad2f-593cdd9f6ff6,Request forwarded to backend service.
0123d2c1-e0c7-41e6-ad2f-593cdd9f6ff6,Error: Authentication token expired.
0123d2c1-e0c7-41e6-ad2f-593cdd9f6ff6,Patch deployment in progress - system running in degraded mode.
0123d2c1-e0c7-41e6-ad2f-593cdd9f6ff6,Timeout occurred while waiting for response.
0b27da04-3531-48c6-bc05-50978694961c,System resources exhausted: CPU at 95%.
0b27da04-3531-48c6-bc05-50978694961c,Error: Authentication token expired.
0b27da04-3531-48c6-bc05-50978694961c,"Request received by gateway, processing started."
e57bc329-ae84-435a-a47b-d8ccbf6a13fc,Timeout occurred while waiting for response.
e57bc329-ae84-435a-a47b-d8ccbf6a13fc,Retrying the request due to transient error.
e57bc329-ae84-435a-a47b-d8ccbf6a13fc,SGA encountered a technical error at stage 2.
e57bc329-ae84-435a-a47b-d8ccbf6a13fc,"Request received by gateway, processing started."
e57bc329-ae84-435a-a47b-d8ccbf6a13fc,Trace completed with status code 500.
c9fc8492-1bd8-48aa-b971-fb62c0983ff4,Timeout occurred while waiting for response.
c9fc8492-1bd8-48aa-b971-fb62c0983ff4,Retrying the request due to transient error.
c9fc8492-1bd8-48aa-b971-fb62c0983ff4,Validation failed due to missing headers.
c9fc8492-1bd8-48aa-b971-fb62c0983ff4,Malformed JSON received in response payload.
0db26d6f-8edc-4948-bcc2-6a4dea14ab71,Validation failed due to missing headers.
0db26d6f-8edc-4948-bcc2-6a4dea14ab71,"Request received by gateway, processing started."
0db26d6f-8edc-4948-bcc2-6a4dea14ab71,System resources exhausted: CPU at 95%.
0db26d6f-8edc-4948-bcc2-6a4dea14ab71,Timeout occurred while waiting for response.
0db26d6f-8edc-4948-bcc2-6a4dea14ab71,Retrying the request due to transient error.
e15dfb3b-2999-416b-93cc-289acb58d284,Validation failed due to missing headers.
e15dfb3b-2999-416b-93cc-289acb58d284,Retrying the request due to transient error.
e15dfb3b-2999-416b-93cc-289acb58d284,Timeout occurred while waiting for response.
e15dfb3b-2999-416b-93cc-289acb58d284,SGA encountered a technical error at stage 2.
e15dfb3b-2999-416b-93cc-289acb58d284,Trace completed with status code 500.
7e985acb-49b1-4502-bd32-502fff77a5b2,Retrying the request due to transient error.
7e985acb-49b1-4502-bd32-502fff77a5b2,Patch deployment in progress - system running in degraded mode.
7e985acb-49b1-4502-bd32-502fff77a5b2,Request forwarded to backend service.
7e985acb-49b1-4502-bd32-502fff77a5b2,System resources exhausted: CPU at 95%.
7e985acb-49b1-4502-bd32-502fff77a5b2,Malformed JSON received in response payload.
dab91b59-88e6-4bce-8514-0f40d98b1fbd,SGA encountered a technical error at stage 2.
dab91b59-88e6-4bce-8514-0f40d98b1fbd,Malformed JSON received in response payload.
dab91b59-88e6-4bce-8514-0f40d98b1fbd,Timeout occurred while waiting for response.
b2cc2f1a-cff5-4157-820a-1b2274f966c1,Validation failed due to missing headers.
b2cc2f1a-cff5-4157-820a-1b2274f966c1,System resources exhausted: CPU at 95%.
27def959-7b7c-40c7-a02e-eecdd1e4bff4,Validation failed due to missing headers.
27def959-7b7c-40c7-a02e-eecdd1e4bff4,Request forwarded to backend service.
27def959-7b7c-40c7-a02e-eecdd1e4bff4,"Request received by gateway, processing started."
27def959-7b7c-40c7-a02e-eecdd1e4bff4,Timeout occurred while waiting for response.
27def959-7b7c-40c7-a02e-eecdd1e4bff4,Trace completed with status code 500.
4add911f-fe15-4798-9004-c568c688bc5f,Patch deployment in progress - system running in degraded mode.
4add911f-fe15-4798-9004-c568c688bc5f,Malformed JSON received in response payload.
4add911f-fe15-4798-9004-c568c688bc5f,Request forwarded to backend service.
6202c638-a3cf-4b73-a9f7-995920083639,Request forwarded to backend service.
6202c638-a3cf-4b73-a9f7-995920083639,Retrying the request due to transient error.
0f3f8867-cb4e-4199-968d-3d5793f737b0,Trace completed with status code 500.
0f3f8867-cb4e-4199-968d-3d5793f737b0,Malformed JSON received in response payload.
c8a91504-4ebc-4bd1-b1fb-06fa96429f75,Patch deployment in progress - system running in degraded mode.
c8a91504-4ebc-4bd1-b1fb-06fa96429f75,SGA encountered a technical error at stage 2.
c8a91504-4ebc-4bd1-b1fb-06fa96429f75,"Request received by gateway, processing started."
3ee2e3c1-3bfe-4117-b3a8-1d3771dea97d,System resources exhausted: CPU at 95%.
3ee2e3c1-3bfe-4117-b3a8-1d3771dea97d,Timeout occurred while waiting for response.
3ee2e3c1-3bfe-4117-b3a8-1d3771dea97d,Retrying the request due to transient error.
3ee2e3c1-3bfe-4117-b3a8-1d3771dea97d,Validation failed due to missing headers.
398bc98c-9f96-4c53-b23a-874a40956afe,Patch deployment in progress - system running in degraded mode.
398bc98c-9f96-4c53-b23a-874a40956afe,SGA encountered a technical error at stage 2.
398bc98c-9f96-4c53-b23a-874a40956afe,Malformed JSON received in response payload.
1e8ac7c1-7840-420c-9cce-23fc7efd7db9,Trace completed with status code 500.
1e8ac7c1-7840-420c-9cce-23fc7efd7db9,Error: Authentication token expired.
1e8ac7c1-7840-420c-9cce-23fc7efd7db9,Validation failed due to missing headers.
1e8ac7c1-7840-420c-9cce-23fc7efd7db9,Timeout occurred while waiting for response.
1e8ac7c1-7840-420c-9cce-23fc7efd7db9,Malformed JSON received in response payload.
bc6974ab-b188-4f67-9e6d-d127a880d300,"Request received by gateway, processing started."
bc6974ab-b188-4f67-9e6d-d127a880d300,SGA encountered a technical error at stage 2.
bc6974ab-b188-4f67-9e6d-d127a880d300,Error: Authentication token expired.
39679dc8-6046-4924-8976-7a00c178d6a8,Patch deployment in progress - system running in degraded mode.
39679dc8-6046-4924-8976-7a00c178d6a8,SGA encountered a technical error at stage 2.
39679dc8-6046-4924-8976-7a00c178d6a8,Error: Authentication token expired.
39679dc8-6046-4924-8976-7a00c178d6a8,Validation failed due to missing headers.
39679dc8-6046-4924-8976-7a00c178d6a8,Trace completed with status code 500.
98276ed8-3138-4f99-9ef2-46ce960870e7,"Request received by gateway, processing started."
98276ed8-3138-4f99-9ef2-46ce960870e7,Trace completed with status code 500.
98276ed8-3138-4f99-9ef2-46ce960870e7,Retrying the request due to transient error.
98276ed8-3138-4f99-9ef2-46ce960870e7,Malformed JSON received in response payload.
98276ed8-3138-4f99-9ef2-46ce960870e7,Error: Authentication token expired.
f53433bd-95ee-4f21-a665-77842d8e3f74,Trace completed with status code 500.
f53433bd-95ee-4f21-a665-77842d8e3f74,Error: Authentication token expired.
f53433bd-95ee-4f21-a665-77842d8e3f74,SGA encountered a technical error at stage 2.
8870516f-fcac-4e40-90da-f82297b79167,Trace completed with status code 500.
8870516f-fcac-4e40-90da-f82297b79167,Patch deployment in progress - system running in degraded mode.
3ae999e0-45de-4919-81f7-09cdd750c8fa,Patch deployment in progress - system running in degraded mode.
3ae999e0-45de-4919-81f7-09cdd750c8fa,Error: Authentication token expired.
3ae999e0-45de-4919-81f7-09cdd750c8fa,Request forwarded to backend service.
3ae999e0-45de-4919-81f7-09cdd750c8fa,Validation failed due to missing headers.
3ae999e0-45de-4919-81f7-09cdd750c8fa,Malformed JSON received in response payload.
d0c201d3-ab5c-4210-862f-3c3c4c0b945d,Request forwarded to backend service.
d0c201d3-ab5c-4210-862f-3c3c4c0b945d,Trace completed with status code 500.
d0c201d3-ab5c-4210-862f-3c3c4c0b945d,System resources exhausted: CPU at 95%.
d0c201d3-ab5c-4210-862f-3c3c4c0b945d,SGA encountered a technical error at stage 2.
ecfd1f9c-ed7f-4562-8e72-14b541f6e3a7,Error: Authentication token expired.
ecfd1f9c-ed7f-4562-8e72-14b541f6e3a7,SGA encountered a technical error at stage 2.
cf8ad597-3223-4714-a997-3c1ae8da7d85,Timeout occurred while waiting for response.
cf8ad597-3223-4714-a997-3c1ae8da7d85,System resources exhausted: CPU at 95%.
cf8ad597-3223-4714-a997-3c1ae8da7d85,Trace completed with status code 500.
cf8ad597-3223-4714-a997-3c1ae8da7d85,Error: Authentication token expired.
cf8ad597-3223-4714-a997-3c1ae8da7d85,Request forwarded to backend service.
7b01f58d-14ab-4592-b3f5-3635ffd12a9f,Timeout occurred while waiting for response.
7b01f58d-14ab-4592-b3f5-3635ffd12a9f,Patch deployment in progress - system running in degraded mode.
7b01f58d-14ab-4592-b3f5-3635ffd12a9f,Malformed JSON received in response payload.
