,incident_id,description,category,urgency,status,ci_id,cr_number,resolution,tags,incident_date,cause,app,app_name,trace_id
116,INC10116,System rebooted unexpectedly,Performance,Low,Open,,,Resolved by restarting the impacted services and monitoring the system for stability.,"dns, auth, db",2025-03-20,Generic operational issue requiring investigation.,DBG,Database Group,9af8c9a0-c4a1-4c4d-8b10-7657cae94feb
117,INC10117,DNS lookup failed,Authentication,Medium,Open,,,Resolved by restarting the impacted services and monitoring the system for stability.,"auth, dns, router",2025-03-03,Generic operational issue requiring investigation.,NOG,Network Operations Group,731a06da-46f0-4fc5-a011-4c1ecc6088ca
118,INC10118,Authentication failed for multiple users,Connectivity,Low,Resolved,"DB103,DB101",CRQ927582,Issue resolved after thorough analysis and corrective action taken.,"latency, db, auth",2025-02-25,Incident caused due to a recent change implementation which led to system instability.,DBG,Database Group,de3ee810-6df4-4aba-824d-abd61393811c
119,INC10119,Firewall blocking outgoing traffic,Authentication,High,In Progress,,,Issue resolved after thorough analysis and corrective action taken.,"router, db, dns",2025-03-12,Generic operational issue requiring investigation.,EFG,Enterprise Firewall Group,
120,INC10120,Firewall blocking outgoing traffic,Performance,Low,In Progress,,,Issue resolved after thorough analysis and corrective action taken.,"auth, router, timeout",2025-02-26,Generic operational issue requiring investigation.,EFG,Enterprise Firewall Group,
121,INC10121,Authentication failed for multiple users,Authentication,High,Resolved,,,Issue resolved after thorough analysis and corrective action taken.,"timeout, firewall, latency",2025-03-03,Generic operational issue requiring investigation.,EFG,Enterprise Firewall Group,
122,INC10122,Service timeout in EU region,Authentication,Low,In Progress,"FW003,FW001,FW002",CRQ930095,Issue resolved after thorough analysis and corrective action taken.,"timeout, latency, firewall",2025-03-16,Incident caused due to a recent change implementation which led to system instability.,EFG,Enterprise Firewall Group,6a9a13e8-8092-471b-9ec1-f6c0174f91e3
123,INC10123,High latency in application,Connectivity,Low,In Progress,,,Issue resolved after thorough analysis and corrective action taken.,"auth, timeout, db",2025-02-21,Generic operational issue requiring investigation.,DBG,Database Group,
124,INC10124,High latency in application,Authentication,High,Open,,,Issue resolved after thorough analysis and corrective action taken.,"router, auth, latency",2025-03-14,Generic operational issue requiring investigation.,NOG,Network Operations Group,
125,INC10125,Unable to access service,Network,Medium,Resolved,,,Issue resolved after thorough analysis and corrective action taken.,"db, firewall, router",2025-03-20,Generic operational issue requiring investigation.,EFG,Enterprise Firewall Group,3201a624-f3e3-49d7-8c9f-401e893c18f5
126,INC10126,Application not responding,Performance,High,In Progress,"DB101,DB103",CRQ910970,Resolved by restarting the impacted services and monitoring the system for stability.,"router, crash, db",2025-03-09,Incident caused due to a recent change implementation which led to system instability.,DBG,Database Group,
127,INC10127,Service timeout in EU region,Performance,Medium,In Progress,,,Issue resolved after thorough analysis and corrective action taken.,"timeout, auth, dns",2025-03-01,Generic operational issue requiring investigation.,AIG,Authentication and Identity Group,
128,INC10128,Packet loss observed,Network,High,Resolved,,,Resolved by restarting the impacted services and monitoring the system for stability.,"firewall, crash, latency",2025-03-17,Generic operational issue requiring investigation.,EFG,Enterprise Firewall Group,
129,INC10129,High latency in application,Performance,Medium,Open,"DB101,DB103",CRQ956283,Issue resolved after thorough analysis and corrective action taken.,"timeout, latency, db",2025-03-14,Incident caused due to a recent change implementation which led to system instability.,DBG,Database Group,
130,INC10130,DNS lookup failed,Connectivity,Medium,Open,,,Issue resolved after thorough analysis and corrective action taken.,"auth, db, latency",2025-03-19,Generic operational issue requiring investigation.,DBG,Database Group,50fe03bf-d26d-4ea6-bf40-9762146e3c04
131,INC10131,Unable to access service,Performance,Medium,Open,,,Issue resolved after thorough analysis and corrective action taken.,"firewall, timeout, crash",2025-03-01,Generic operational issue requiring investigation.,EFG,Enterprise Firewall Group,9c8d4767-0133-45d7-8cfe-c9f1c3680637
132,INC10132,Unable to access service,Database,Low,Open,"NW201,NW203,NW202",CRQ940271,Issue resolved after thorough analysis and corrective action taken.,"latency, dns, auth",2025-03-09,Incident caused due to a recent change implementation which led to system instability.,NOG,Network Operations Group,
133,INC10133,Service timeout in EU region,Authentication,Medium,Open,,,Resolved by restarting the impacted services and monitoring the system for stability.,"auth, crash, latency",2025-03-20,Generic operational issue requiring investigation.,NOG,Network Operations Group,3a9b49e5-577f-4091-a22c-61c0895252f7
134,INC10134,Application not responding,Database,Medium,Resolved,,,Issue resolved after thorough analysis and corrective action taken.,"router, firewall, auth",2025-03-17,Generic operational issue requiring investigation.,EFG,Enterprise Firewall Group,1a6faf5d-8d7c-487a-b3cb-3f44fe9fe50a
135,INC10135,Authentication failed for multiple users,Authentication,Low,Resolved,,,Resolved by restarting the impacted services and monitoring the system for stability.,"auth, db, latency",2025-03-05,Generic operational issue requiring investigation.,DBG,Database Group,7e742ff2-4233-46c5-bba1-e390e813edf7
136,INC10136,Unable to access service,Performance,High,Resolved,,,Resolved by restarting the impacted services and monitoring the system for stability.,"timeout, db, auth",2025-03-14,Generic operational issue requiring investigation.,DBG,Database Group,bc218c51-5490-488b-8188-630c85aa74cb
137,INC10137,Packet loss observed,Performance,Medium,In Progress,FW003,CRQ968001,Resolved by restarting the impacted services and monitoring the system for stability.,"timeout, router, crash",2025-03-01,Incident caused due to a recent change implementation which led to system instability.,EFG,Enterprise Firewall Group,01e22d25-a7a1-4463-a214-aecc2bad2b3a
138,INC10138,Database connection issues,Database,Low,Resolved,,,Issue resolved after thorough analysis and corrective action taken.,"timeout, dns, latency",2025-03-01,Generic operational issue requiring investigation.,DBG,Database Group,
139,INC10139,Firewall blocking outgoing traffic,Network,High,In Progress,"FW001,FW003,FW002",CRQ970012,Resolved by restarting the impacted services and monitoring the system for stability.,"dns, latency, crash",2025-03-19,Incident caused due to a recent change implementation which led to system instability.,EFG,Enterprise Firewall Group,f9356371-7099-4f1a-9109-ff6ce980124b
140,INC10140,Firewall blocking outgoing traffic,Performance,Low,Open,,,Issue resolved after thorough analysis and corrective action taken.,"dns, router, auth",2025-02-21,Generic operational issue requiring investigation.,EFG,Enterprise Firewall Group,45518091-73ef-4b96-a5d1-9019aaa6e99c
141,INC10141,Service timeout in EU region,Database,Medium,Open,FW001,CRQ960466,Issue resolved after thorough analysis and corrective action taken.,"crash, auth, firewall",2025-02-22,Incident caused due to a recent change implementation which led to system instability.,EFG,Enterprise Firewall Group,
142,INC10142,Authentication failed for multiple users,Database,Low,Resolved,,,Resolved by restarting the impacted services and monitoring the system for stability.,"router, dns, latency",2025-03-08,Generic operational issue requiring investigation.,NOG,Network Operations Group,
143,INC10143,DNS lookup failed,Connectivity,Medium,In Progress,"NW202,NW203,NW201",CRQ946660,Issue resolved after thorough analysis and corrective action taken.,"latency, router, timeout",2025-03-18,Incident caused due to a recent change implementation which led to system instability.,NOG,Network Operations Group,
144,INC10144,Application not responding,Database,High,Resolved,NW201,CRQ946030,Resolved by restarting the impacted services and monitoring the system for stability.,"dns, timeout, router",2025-03-04,Incident caused due to a recent change implementation which led to system instability.,NOG,Network Operations Group,
145,INC10145,System rebooted unexpectedly,Authentication,Medium,Open,,,Issue resolved after thorough analysis and corrective action taken.,"firewall, auth, crash",2025-03-03,Generic operational issue requiring investigation.,EFG,Enterprise Firewall Group,2f640f9e-bba1-4327-8aec-f0e26b583047
146,INC10146,High latency in application,Network,High,In Progress,FW001,CRQ954291,Configuration corrected and validated with relevant teams before restoration.,"db, latency, firewall",2025-03-21,Incident caused due to a recent change implementation which led to system instability.,EFG,Enterprise Firewall Group,b3ebd737-f2fd-4668-87f5-967797f82c73
147,INC10147,High latency in application,Connectivity,Medium,In Progress,"NW201,NW203",CRQ925316,Issue resolved after thorough analysis and corrective action taken.,"crash, timeout, auth",2025-03-15,Incident caused due to a recent change implementation which led to system instability.,NOG,Network Operations Group,d4532a4d-1cd4-4643-9c1e-52fa3b48e09a
148,INC10148,Application not responding,Network,High,Open,"FW003,FW001",CRQ900467,Issue resolved after thorough analysis and corrective action taken.,"firewall, auth, router",2025-03-07,Incident caused due to a recent change implementation which led to system instability.,EFG,Enterprise Firewall Group,0f7b34c5-7e2f-412c-8830-0ae9f84f5893
149,INC10149,Authentication failed for multiple users,Network,High,Open,,,Issue resolved after thorough analysis and corrective action taken.,"router, firewall, latency",2025-03-11,Generic operational issue requiring investigation.,EFG,Enterprise Firewall Group,
150,INC10150,Application not responding,Connectivity,High,In Progress,"DB103,DB101,DB102",CRQ992693,Issue resolved after thorough analysis and corrective action taken.,"db, auth, latency",2025-02-19,Incident caused due to a recent change implementation which led to system instability.,DBG,Database Group,
151,INC10151,Unable to access service,Database,High,In Progress,,,Resolved by restarting the impacted services and monitoring the system for stability.,"timeout, db, dns",2025-02-25,Generic operational issue requiring investigation.,DBG,Database Group,0f4d72a1-7f3f-4b61-9cc5-3672664160ac
152,INC10152,DNS lookup failed,Authentication,High,In Progress,,,Issue resolved after thorough analysis and corrective action taken.,"timeout, crash, dns",2025-02-26,Generic operational issue requiring investigation.,SGA,Secure Gateway App,
